DATE,TEMPERATURE
31-05-1999,15.90625
30-06-1999,18.64375
31-07-1999,20.1125
31-08-1999,19.11875
30-09-1999,18.125
31-10-1999,13.275
30-11-1999,7.925
31-12-1999,3.40625
31-01-2000,0.625
29-02-2000,0.21875
31-03-2000,5.7375
30-04-2000,13.26875
31-05-2000,18.11875
30-06-2000,18.51875
31-07-2000,19.45625
31-08-2000,18.93125
30-09-2000,16.55
31-10-2000,13.3625
30-11-2000,7.51875
31-12-2000,3.15
31-01-2001,0.1125
28-02-2001,2.7375
31-03-2001,7.05
30-04-2001,11.775
31-05-2001,17.0625
30-06-2001,18.19375
31-07-2001,19.25625
31-08-2001,19.1125
30-09-2001,16.45625
31-10-2001,13.0625
30-11-2001,7.525
31-12-2001,3.14375
31-01-2002,0.24375
28-02-2002,1.1375
31-03-2002,7.325
30-04-2002,12.34375
31-05-2002,16.3
30-06-2002,18.6375
31-07-2002,20.00625
31-08-2002,19.4875
30-09-2002,14.93125
31-10-2002,12.78125
30-11-2002,7.75625
31-12-2002,3.1625
31-01-2003,0.0375
28-02-2003,1.5125
31-03-2003,5.8625
30-04-2003,11.78125
31-05-2003,13.80625
30-06-2003,18.9875
31-07-2003,19.58125
31-08-2003,18.68125
30-09-2003,16.5625
31-10-2003,12.0375
30-11-2003,6.20625
31-12-2003,2.75
31-01-2004,0.4625
29-02-2004,2.94375
31-03-2004,9.8125
30-04-2004,13.2625
31-05-2004,15.25625
30-06-2004,17.7
31-07-2004,19.80625
31-08-2004,18.5125
30-09-2004,17.04375
31-10-2004,10.95
30-11-2004,7.55625
31-12-2004,3.425
31-01-2005,-0.64375
28-02-2005,0.21875
31-03-2005,6.8375
30-04-2005,10.9625
31-05-2005,13.6125
30-06-2005,18.925
31-07-2005,19.0375
31-08-2005,19.20625
30-09-2005,17.1875
31-10-2005,12.575
30-11-2005,6.68125
31-12-2005,2
31-01-2006,0.0625
28-02-2006,5
31-03-2006,6.975
30-04-2006,9.63125
31-05-2006,17.91875
30-06-2006,17.83125
31-07-2006,20.13125
31-08-2006,18.825
30-09-2006,16.45
31-10-2006,13.44375
30-11-2006,7.45
31-12-2006,2.28125
31-01-2007,0.85625
28-02-2007,2.88125
31-03-2007,6.1
30-04-2007,14.60625
31-05-2007,16.2625
30-06-2007,18.6375
31-07-2007,19.5875
31-08-2007,19.425
30-09-2007,16.95
31-10-2007,11.825
30-11-2007,7.60625
31-12-2007,2.2125
31-01-2008,-1.19375
29-02-2008,0.33125
31-03-2008,9.40625
30-04-2008,11.11875
31-05-2008,16.225
30-06-2008,19.9875
31-07-2008,19.85625
31-08-2008,18.25
30-09-2008,16.15625
31-10-2008,13.40625
30-11-2008,7.6125
31-12-2008,3.41875
31-01-2009,1.7375
28-02-2009,3.1625
31-03-2009,7.25
30-04-2009,11.89375
31-05-2009,15.85
30-06-2009,18.16875
31-07-2009,19.9
31-08-2009,20.16875
30-09-2009,16.5125
31-10-2009,12.64375
30-11-2009,5.91875
31-12-2009,2.475
31-01-2010,0.8625
28-02-2010,1.83125
31-03-2010,9.725
30-04-2010,14.2875
31-05-2010,15.3125
30-06-2010,17.24375
31-07-2010,18.95
31-08-2010,18.89375
30-09-2010,16.03125
31-10-2010,13.60625
30-11-2010,8.0125
31-12-2010,2.425
31-01-2011,-0.96875
28-02-2011,2.23125
31-03-2011,6.55
30-04-2011,11.33125
31-05-2011,17.40625
30-06-2011,19.4375
31-07-2011,19.825
31-08-2011,18.90625
30-09-2011,16.43125
31-10-2011,13.30625
30-11-2011,7.9375
31-12-2011,2.325
31-01-2012,-1.15
29-02-2012,0.26875
31-03-2012,6.275
30-04-2012,11.09375
31-05-2012,15.175
30-06-2012,18.98125
31-07-2012,20.8625
31-08-2012,19.0125
30-09-2012,16.76875
31-10-2012,11.89375
30-11-2012,6.45625
31-12-2012,2.94375
31-01-2013,-0.76875
28-02-2013,0.84375
31-03-2013,6.9375
30-04-2013,11.90625
31-05-2013,16.0375
30-06-2013,19.2375
31-07-2013,20.4375
31-08-2013,19.325
30-09-2013,17.525
31-10-2013,14.4375
30-11-2013,6.825
31-12-2013,3.18125
31-01-2014,0.19375
28-02-2014,0.9875
31-03-2014,6.05625
30-04-2014,10.7375
31-05-2014,14.40625
30-06-2014,19.30625
31-07-2014,20.58125
31-08-2014,19.69375
30-09-2014,17.0375
31-10-2014,12.88125
30-11-2014,7.0625
31-12-2014,1.75625
31-01-2015,0.48125
28-02-2015,2.45
31-03-2015,5.425
30-04-2015,11.625
31-05-2015,15.2
30-06-2015,18.26875
31-07-2015,19.1625
31-08-2015,18.49375
30-09-2015,16.0875
31-10-2015,13.09375
30-11-2015,7.86875
31-12-2015,2.68125
31-01-2016,1.16875
29-02-2016,2.775
31-03-2016,7.00625
30-04-2016,12.66875
31-05-2016,15.93125
30-06-2016,20.0125
31-07-2016,20.18125
31-08-2016,18.7
30-09-2016,17.75
31-10-2016,13.5125
30-11-2016,7.0125
31-12-2016,3.45625
31-01-2017,-0.23125
28-02-2017,2.59375
31-03-2017,6.51875
30-04-2017,13.20625
31-05-2017,16.425
30-06-2017,18.4375
31-07-2017,19.88125
31-08-2017,19.29375
30-09-2017,17.025
31-10-2017,13.96875
30-11-2017,6.88125
31-12-2017,3.05
31-01-2018,1.66875
28-02-2018,3.33125
31-03-2018,9.04375
30-04-2018,13.25625
31-05-2018,15.40625
30-06-2018,19.09375
31-07-2018,19.9
31-08-2018,20.03125
30-09-2018,17.05
31-10-2018,11.85625
30-11-2018,6.94375
31-12-2018,2.25
31-01-2019,-0.26875
28-02-2019,0.75625
31-03-2019,5.65625
30-04-2019,12.6875
31-05-2019,14.41875
30-06-2019,17.9125
31-07-2019,19.98125
31-08-2019,19.00625
30-09-2019,17.88125
31-10-2019,12.35
30-11-2019,6.74375
31-12-2019,1.1375
