Data section,2296,,,
Data section,29.4,30.9,33,29
Data section,40.5,40.3,37.1,33.8
Data section,49,43.7,41.8,35.3
Data section,45.8,42.8,38.8,34.8
Data section,2326,,,
Data section,62.3,72,79.6,75.4
Data section,107.6,115.5,106.8,101.4
Data section,146.9,141.4,141.5,121
Data section,144,145,133.6,121.4
Data section,2357,,,
Data section,56.2,57,59.1,60.8
Data section,55.3,50.9,47.2,48.1
Data section,53.8,45.3,39.2,33
Data section,37.8,35.2,30.3,24.6
Data section,2387,,,
Data section,77.2,67.9,55.3,53.7
Data section,56.6,43.8,37.8,36.4
Data section,40.8,31.7,26.5,19.6
Data section,24.1,21,16.2,12.3
Data section,2418,,,
Data section,257.8,228.2,183.6,170.2
Data section,232.4,181.3,150.6,144
Data section,201.6,164.9,145.8,103.6
Data section,129.3,122.7,97.1,73
Data section,2449,,,
Data section,178.7,174.5,155,148.2
Data section,146.8,128.6,115,105.8
Data section,107.9,89.2,70.5,53.8
Data section,57.6,54.4,41.1,30.9
Data section,2479,,,
Data section,2.2,1.5,1.4,1.3
Data section,1.8,1.3,1.1,0.9
Data section,2.3,1.4,1.3,1
Data section,2.9,1.9,1.4,1.2
Data section,2510,,,
Data section,0.7,0.3,0.2,0.2
Data section,0.4,0,0,0
Data section,0.4,0,0,0
Data section,1.1,0.3,0.1,0.1
Data section,2540,,,
Data section,18.4,20.5,21.6,19.7
Data section,14.9,15.6,15.8,15.3
Data section,10.2,8.3,6.2,7.5
Data section,9,5.7,4,3.6
Data section,2571,,,
Data section,47.5,53.1,54.3,52.9
Data section,48,48.9,47,45.2
Data section,46.5,39.3,35.1,34.1
Data section,38.7,34,29.4,26
Data section,2601,,,
Data section,124.9,126.3,117.5,103.9
Data section,134.3,121.5,109.5,90.2
Data section,119.5,102.6,86.6,70.5
Data section,83.5,77.6,67.3,58.9
Data section,2630,,,
Data section,65.9,80.6,93.6,91.8
Data section,64.5,72.3,75.2,75.2
Data section,57.4,52.2,47.7,44.5
Data section,45.6,41,35.6,31.8
Data section,2661,,,
Data section,114.8,128.7,140.6,122.1
Data section,133.8,141.1,135.1,117.2
Data section,124.8,111.8,90.5,79.6
Data section,92.4,86,72.7,59.2
Data section,2691,,,
Data section,12.3,13,14.1,13.6
Data section,14.6,14.5,13.8,12.9
Data section,17.2,15.1,14.9,11.9
Data section,17.3,15.8,13.7,11.7
Data section,2722,,,
Data section,138,133.9,128.6,121.5
Data section,162.9,146.5,125.4,120.9
Data section,175.7,152.4,135.1,108.1
Data section,124.7,122.2,108.5,89.5
Data section,2752,,,
Data section,110.4,97.7,79.8,77.7
Data section,91.5,69.4,58.2,56.3
Data section,78,60.5,53.2,34.9
Data section,50.1,45.3,34.3,24.8
Data section,2783,,,
Data section,298.5,277,232,222
Data section,243.1,197.9,172.8,168.9
Data section,188.3,157.5,136.1,103.2
Data section,109,107,86.6,66.1
Data section,2814,,,
Data section,9.5,8.4,8,9
Data section,6.9,5.9,5.7,6.5
Data section,9.9,5.3,5,4.2
Data section,17,8.9,4.1,2.9
Data section,2844,,,
Data section,13.1,12.5,12.8,11
Data section,16,15.5,13.5,10.9
Data section,20.4,16.6,14.4,11.2
Data section,17.6,15.7,13.2,11
Data section,2875,,,
Data section,1.3,0.9,0.6,0.5
Data section,1,0.6,0.5,0.4
Data section,0.9,0.5,0.3,0.3
Data section,1.2,0.6,0.4,0.3
Data section,2905,,,
Data section,1.7,0.8,0.5,0.5
Data section,0.9,0.3,0.2,0.2
Data section,1,0.3,0.2,0.2
Data section,2,0.7,0.3,0.3
Data section,2936,,,
Data section,82.2,87.4,83,74.1
Data section,88.3,86.9,77.1,66.8
Data section,83.8,71,57.5,51.2
Data section,62.5,56.8,47.6,38.9
Data section,2966,,,
Data section,38.5,41,42.3,42.7
Data section,50,45.1,42.1,39.6
Data section,61.9,51.7,47.1,35.1
Data section,67.1,58.7,47.1,37.3
Data section,2996,,,
Data section,10.2,9.7,10.6,10.8
Data section,9.3,8.1,8,8.4
Data section,11.3,7.9,7.7,6.2
Data section,15.4,10.5,7.7,6.3
Data section,3027,,,
Data section,111.5,122.1,132.1,115.1
Data section,145.1,147.2,137.2,121.7
Data section,163.2,145.4,133,108.7
Data section,142,134.8,118.7,101.4
Data section,3057,,,
Data section,48.7,56.4,62.9,60.1
Data section,84,89.9,83,78.8
Data section,114.7,110.6,109.7,91.8
Data section,106.2,109.5,101.4,91
Data section,3088,,,
Data section,60.4,57.2,53.6,49.3
Data section,65.4,58.7,50,45.9
Data section,63.3,53.8,43.3,35.6
Data section,46.1,43,36.1,28.3
Data section,3118,,,
Data section,189.8,171.5,139,132.7
Data section,166.8,128.9,106.1,98.6
Data section,135.4,106.6,85.5,56.1
Data section,73.7,69.2,52.1,36.3
Data section,3149,,,
Data section,537.6,468.2,367.5,328.9
Data section,423.1,327.7,271.9,243.8
Data section,301,242.6,192.9,140.3
Data section,152.9,148,116.3,85.7
Data section,3180,,,
Data section,160.9,164.9,153,154.8
Data section,189.5,170.1,150,153.7
Data section,200.4,174.9,164.9,121.5
Data section,142.8,140.9,112.2,88.7
Data section,3210,,,
Data section,12.5,11.7,11.7,10
Data section,14.9,14.1,12.1,9.7
Data section,19.4,15.9,14.5,10.6
Data section,16.1,15.1,13.3,11.2
Data section,3241,,,
Data section,3.2,4.1,4.4,4.5
Data section,1.8,2.2,3,3.4
Data section,0.5,0.5,0.5,1.1
Data section,0.7,0.2,0.1,0.1
Data section,3271,,,
Data section,38,37.4,35.3,29.6
Data section,46.5,41.2,34.6,30.8
Data section,52.8,43.6,39,31.3
Data section,47.4,41.5,35.1,31.9
Data section,3302,,,
Data section,72.5,80.2,80.1,75.6
Data section,80.7,80.8,74.1,68.8
Data section,86,73.9,65.5,57.1
Data section,77.9,72.5,61.6,50.3
Data section,3332,,,
Data section,44.6,44.9,43.3,40.7
Data section,45.7,40.7,38.1,33.5
Data section,43.1,35.3,31.2,25.1
Data section,34.8,29.8,24.9,21.5
Data section,3361,,,
Data section,32.7,32.7,32.5,28.5
Data section,45.6,42.6,35.8,32
Data section,58.4,50.8,48.1,34.4
Data section,52.6,48.7,42.3,36.3
Data section,3392,,,
Data section,119.6,131.1,139.1,116.8
Data section,125.4,132.6,127,104.1
Data section,86.9,76.7,47.3,51.8
Data section,47.3,40.6,30.9,23.3
Data section,3422,,,
Data section,18.8,19.8,20.8,19.1
Data section,27.1,27.1,24.4,22
Data section,35,32,31.2,24.3
Data section,35.5,34.4,30.3,25.7
Data section,3453,,,
Data section,92.7,90.1,86.5,81
Data section,82.7,75.7,67.4,60.7
Data section,63.1,52,36.3,32.4
Data section,37.1,32.7,25.9,19.3
Data section,3483,,,
Data section,432.6,403.1,331.5,317.1
Data section,368,291.8,247,236.4
Data section,300.2,241.2,208.4,142.5
Data section,185.6,173.4,133.2,97.4
Data section,3514,,,
Data section,166.7,151.4,126.3,121.9
Data section,146,116.3,99.5,97.2
Data section,121.1,98.5,83.3,62.1
Data section,72.8,68.1,53.3,39.9
Data section,3545,,,
Data section,216.3,208.7,179.5,163.4
Data section,188.4,166.1,142.6,129.2
Data section,201.9,173.9,150.4,104.1
Data section,127.7,131,105.4,81.1
Data section,3575,,,
Data section,16,16.2,17.4,15.7
Data section,20.2,20.1,17.9,15
Data section,28.4,23.3,21,15.2
Data section,25.6,23.1,19.3,15.6
Data section,3606,,,
Data section,6.3,7,6.6,6.3
Data section,10.2,9.4,9.2,9.2
Data section,12.9,11.2,11.4,12.1
Data section,13.5,11.6,11.8,11.8
Data section,3636,,,
Data section,88.7,90.6,85.5,69.7
Data section,86.4,81.9,72.5,60
Data section,58,48.1,28.1,32.1
Data section,24.3,20.5,15.9,13.7
Data section,3667,,,
Data section,90.3,94.5,89.6,80.8
Data section,106.4,102.4,89.6,79.9
Data section,114.7,96.6,85.1,74.9
Data section,94,85.4,73.9,64
Data section,3697,,,
Data section,38.8,38.9,37.9,36.2
Data section,45.7,40.1,36.8,33.5
Data section,51.6,43.5,41.6,31.7
Data section,46.4,41.8,36,31.4
Data section,3726,,,
Data section,32.9,33.9,34.7,31.4
Data section,44.9,42.8,37.1,34.2
Data section,56.8,49.8,47.4,35.2
Data section,57.1,52.9,45.4,38.3
Data section,3757,,,
Data section,93.4,98.1,101.3,84.7
Data section,142.1,141,124.4,107.2
Data section,171.1,153.3,137.2,113
Data section,144.5,139.1,124.3,108.1
Data section,3787,,,
Data section,15,16,17.1,16
Data section,23.1,23.5,21.3,19.6
Data section,30.8,28.3,27.5,22.3
Data section,29.8,28.6,25.4,22.3
Data section,3818,,,
Data section,133.3,130.2,125,116.7
Data section,135.4,123.2,107.2,98.5
Data section,124.5,105.9,84.7,68.3
Data section,76.7,73.1,62.3,49
Data section,3848,,,
Data section,156.1,158.9,143.9,151.1
Data section,143.8,113.6,100.4,103.3
Data section,107.4,82.9,70.4,53.1
Data section,88.5,71.8,49.3,34.3
Data section,3879,,,
Data section,222.3,205.6,173.9,169.9
Data section,196.3,157.1,135.3,133.3
Data section,166.5,135.3,115.1,84.1
Data section,108.2,100.7,77.4,56.2
Data section,3910,,,
Data section,26.9,33,37.6,45.6
Data section,19.3,20.7,24,29.8
Data section,16.1,14.6,15,14.1
Data section,11.3,10.9,9.1,7.8
Data section,3940,,,
Data section,10.1,13,17,17.9
Data section,9.1,11.8,13.6,13.8
Data section,9.6,8.8,8.2,8.5
Data section,8.2,7.4,6.5,5.8
Data section,3971,,,
Data section,0.7,0.3,0.2,0.2
Data section,0.4,0.1,0,0
Data section,0.4,0,0,0
Data section,1,0.3,0.1,0.1
Data section,4001,,,
Data section,22,24.8,27.1,26.1
Data section,25.2,24.8,24,24.8
Data section,27.6,23.6,21.8,21.1
Data section,24.7,21.6,19,18.5
Data section,4032,,,
Data section,148.5,154.6,145.1,129
Data section,172.2,163.7,142.1,122.4
Data section,175.2,147.4,121.8,106.9
Data section,121.8,118.4,105.6,90.2
Data section,4062,,,
Data section,34.7,33.5,31.2,28.4
Data section,42.3,36.6,32.2,28
Data section,47.4,40.1,36.8,27.8
Data section,46.4,41.5,34.8,29.3
Data section,4091,,,
Data section,126.2,140.5,147.2,130.6
Data section,133.3,137.9,127.9,110.7
Data section,110,97.6,75.5,66.2
Data section,68.6,62.5,52.8,45.2
Data section,4122,,,
Data section,42.7,44,45.5,38.3
Data section,57,55.2,48.9,41.2
Data section,65.8,56.5,49.2,37.3
Data section,55.6,51.2,43.5,35.3
Data section,4152,,,
Data section,18.4,18.5,18.3,15.7
Data section,23.8,23.4,20.5,16.6
Data section,26,22.5,18.9,15.1
Data section,22.9,20,16.4,13.4
Data section,4183,,,
Data section,63.3,61.5,59.2,55.6
Data section,54.8,50.2,45.1,41
Data section,41.8,34.9,25.9,22.6
Data section,23.3,21.1,17.5,13.7
Data section,4213,,,
Data section,99.3,93.2,79.4,80.5
Data section,94.9,77,66.6,68.9
Data section,84.1,70.3,64.4,48.6
Data section,52,50.3,41.5,33.2
Data section,4244,,,
Data section,146.2,131.9,110.8,108.3
Data section,118.8,94.1,82.2,81.7
Data section,93.2,76.1,66,50.5
Data section,53.1,51.1,41.5,32.1
Data section,4275,,,
Data section,81.5,86.7,85.7,92.8
Data section,79.3,73,69.7,76.3
Data section,77.3,68.4,68.4,53.4
Data section,51.5,52.7,44.4,37.1
Data section,4305,,,
Data section,19.3,22.3,26.2,25
Data section,17.3,20.4,21.4,19.1
Data section,14.6,13,10.3,10.8
Data section,10.1,8.8,7.4,6.4
Data section,4336,,,
Data section,42.8,47.8,44,39.1
Data section,47.7,43.2,43.2,38.2
Data section,40.5,33.8,27.2,27.2
Data section,31.1,27,24.6,20.3
Data section,4366,,,
Data section,9.2,9,8.9,8.1
Data section,11.1,10.1,9,9
Data section,13.8,11.4,11.1,10.2
Data section,16.1,13,11,10.8
Data section,4397,,,
Data section,118.4,124.1,117.2,105.2
Data section,147.8,141.3,121.2,106
Data section,162,137,115.4,97.2
Data section,125.1,118.5,101.6,83.4
Data section,4427,,,
Data section,42,41.4,38.6,35.5
Data section,65.7,57.1,48,41.2
Data section,84.9,71.9,63.8,45
Data section,75.9,68.6,56.7,46.1
Data section,4457,,,
Data section,36,37.8,39.5,36.3
Data section,43.7,42.1,37.8,34.9
Data section,50.2,42.9,39.9,30.5
Data section,45.3,40,34,29.4
Data section,4488,,,
Data section,74.6,77.4,78.9,64.5
Data section,87.4,86.5,78.2,62.9
Data section,77.2,66.5,49.9,43.7
Data section,50.1,46.1,38.8,31.9
Data section,4518,,,
Data section,32.7,38.2,43.8,42.9
Data section,47.4,51.5,50,48.8
Data section,60.3,57.6,58.8,51.5
Data section,58,57.5,53.3,49.2
Data section,4549,,,
Data section,31.6,28.8,26.8,24.9
Data section,36.4,31.6,26.2,24.2
Data section,38.7,32.1,26.3,20.2
Data section,27,24.5,20.5,16
Data section,4579,,,
Data section,131.7,127.6,111.6,114
Data section,97.5,80.6,74,76.3
Data section,76.2,60.4,54.5,40.3
Data section,50.7,43.9,33.4,25.3
Data section,4610,,,
Data section,209.4,183.6,148.4,138.6
Data section,160.4,124.1,105.2,97.1
Data section,114.1,90.1,70,51
Data section,58.3,54.8,41.9,29.8
Data section,4641,,,
Data section,16.9,20.5,24.1,30.1
Data section,8.5,9.6,12.6,16.5
Data section,16.3,5.3,4.5,4.9
Data section,38.6,17.2,4.7,2
Data section,4671,,,
Data section,2.6,2,1.9,1.8
Data section,2.5,2,1.8,1.5
Data section,3.2,2.3,2.2,1.7
Data section,3.8,3.1,2.5,2.1
Data section,4702,,,
Data section,12.3,13.8,13.3,12.5
Data section,12,11.1,11.8,11.1
Data section,8.8,7.2,5.6,6.6
Data section,5.9,4.8,4.4,3.9
Data section,4732,,,
Data section,23.9,24.9,24.6,21.6
Data section,33.7,31.7,27.4,26.2
Data section,40.8,35.2,32.1,29.1
Data section,36.6,32.4,28.6,28
Data section,4763,,,
Data section,45,47.9,46.8,44.2
Data section,64.1,62,54.2,51.8
Data section,82,71.3,68.1,60
Data section,72.4,69.5,63.3,56.7
Data section,4793,,,
Data section,83.9,91.9,93,89.7
Data section,90.2,87.2,84.9,77
Data section,82,72.3,62.2,55.2
Data section,60.4,55.7,48.5,43
Data section,4822,,,
Data section,76.8,88.9,97.5,91
Data section,90,95.4,90.4,84.8
Data section,90.3,82.3,72.2,62
Data section,68.8,65.2,57.3,50.4
Data section,4853,,,
Data section,49.9,54.1,58.6,52
Data section,83.1,83.6,75.4,69.9
Data section,115,103.5,100.4,82.4
Data section,114.5,107.3,96,84.9
Data section,4883,,,
Data section,75.2,85.9,93.2,84.4
Data section,81.7,90.1,88.1,75.1
Data section,62.7,57.7,40.9,43.2
Data section,39.5,35.3,28.6,23.7
Data section,4914,,,
Data section,66.4,66.2,65.8,64.2
Data section,63.5,58.6,52.8,50.4
Data section,56.8,48.3,38.9,32
Data section,35.3,33.7,28.7,22.3
Data section,4944,,,
Data section,148.9,133.4,106.9,100.7
Data section,124.6,97.2,80.6,73.9
Data section,92.1,72.7,55.5,39.4
Data section,46.5,43.1,32.6,23.3
Data section,4975,,,
Data section,265.9,231.3,182.5,165.8
Data section,234.7,181.2,147.9,135.2
Data section,190.2,152.1,123,87
Data section,109.6,102.1,78.1,56.4
Data section,5006,,,
Data section,46.9,44.8,40.2,40
Data section,52.1,44.5,38.1,37.9
Data section,55,46.8,43.5,29.8
Data section,37.7,37.5,29.6,22.6
Data section,5036,,,
Data section,10.7,10.1,10,8.5
Data section,15.3,14.6,12.1,9.5
Data section,21.4,17.6,14.8,10.6
Data section,17.7,16.6,14,10.9
Data section,5067,,,
Data section,7,7.5,7,6.5
Data section,7.2,6.2,6.4,6.2
Data section,7.7,5.9,6,5.6
Data section,9.8,7,6.1,5.4
Data section,5097,,,
Data section,30.4,34.4,36.9,34.5
Data section,29.5,30,29.7,29.6
Data section,24.5,21,17.2,19
Data section,17.9,15.2,13.1,12.8
Data section,5128,,,
Data section,49.3,49.5,45,39.1
Data section,62.8,59.2,49.8,43
Data section,68.7,58,49.3,43.7
Data section,54.9,50.4,43.8,37.9
Data section,5158,,,
Data section,93.7,93.3,86.7,77.7
Data section,112.4,99.4,87.5,72.9
Data section,113.8,96.6,82,62.4
Data section,86.1,79.8,67.5,56.4
Data section,5187,,,
Data section,38.6,41.4,44.1,41.2
Data section,47.2,46,41.8,39.1
Data section,54.4,46.9,43.3,33.1
Data section,47.7,43.1,36.8,31.4
Data section,5218,,,
Data section,71.2,79.7,87.7,77
Data section,74.4,79.2,78.3,68.6
Data section,60.7,53.5,42.1,40.5
Data section,43.2,37.4,31,26
Data section,5248,,,
Data section,41.2,45.9,50.1,46.6
Data section,49.3,51.9,49.7,44.3
Data section,49.2,44.8,39.7,34.8
Data section,39.6,37.8,33.2,28.7
Data section,5279,,,
Data section,39.8,41.7,43.8,44.9
Data section,34.8,34.1,33,33.5
Data section,28.7,24.9,20.3,19.2
Data section,17.9,16.4,14.2,11.8
Data section,5309,,,
Data section,241.1,223.8,184.4,177.5
