Data section,1810,,
Data section,19.7,15.7,10.5
Data section,14.8,9.2,6.6
Data section,9.5,7,5.9
Data section,3.3,3.9,0.8
Data section,1841,,
Data section,15.6,11.5,6.3
Data section,10.3,4.3,1.8
Data section,4.3,2,1
Data section,-2.2,-1.5,-4.1
Data section,1871,,
Data section,14.7,10.6,5.1
Data section,8.9,2.8,0.4
Data section,2.2,0.5,-0.3
Data section,-4.3,-3.3,-5.8
Data section,1900,,
Data section,20.3,16,10.8
Data section,13.8,8.1,6.1
Data section,7.1,5.8,5.4
Data section,0.8,2.3,-0.5
Data section,1931,,
Data section,28.4,23.9,18.2
Data section,21.8,15.7,13.4
Data section,15,13.7,13.4
Data section,8.4,9.9,7.5
Data section,1961,,
Data section,37,32.2,25.9
Data section,29.9,23.1,20.7
Data section,22.3,20.8,20.2
Data section,15.4,16.9,14
Data section,1992,,
Data section,39,34.6,28.7
Data section,33,26.5,24.2
Data section,25.7,24.6,24.3
Data section,19.5,21,18.4
Data section,2022,,
Data section,35.2,32,28.1
Data section,30.4,25.9,24.9
Data section,24.8,24.8,25.5
Data section,20.5,22.3,20.5
Data section,2053,,
Data section,34.3,31.2,27.6
Data section,29.6,25.3,24.4
Data section,23.8,24.1,24.7
Data section,19.7,21.5,19.8
Data section,2084,,
Data section,33.9,30.3,26
Data section,28.7,23.7,22.5
Data section,22.6,22.2,22.6
Data section,18,19.5,17.6
Data section,2114,,
Data section,31.8,27.7,22.7
Data section,26.2,20.6,18.6
Data section,20,18.8,18.7
Data section,14.2,15.6,13.1
Data section,2145,,
Data section,26.2,22.1,17
Data section,20.8,15.1,12.7
Data section,14.7,13.1,12.3
Data section,8.7,9.8,7.1
Data section,2175,,
Data section,19.1,15.1,10
Data section,14.1,8.4,5.9
Data section,8.4,6.2,5.1
Data section,1.9,2.4,-0.2
Data section,2206,,
Data section,15.6,11.4,6.2
Data section,10.3,4.3,1.8
Data section,3.9,2,1.2
Data section,-2.6,-1.9,-4.4
Data section,2236,,
Data section,17,12.9,7.3
Data section,11.3,5.1,2.7
Data section,4.7,3.1,2.3
Data section,-1.7,-0.7,-3.2
Data section,2265,,
Data section,22.4,18.2,12.8
Data section,16.6,10.5,8.5
Data section,10,8.6,8.5
Data section,3.8,5.2,2.9
Data section,2296,,
Data section,29.3,25.1,19.6
Data section,22.6,16.7,14.6
Data section,15.4,14.3,14.2
Data section,8.8,10.4,8.2
Data section,2326,,
Data section,37.4,32.7,26.4
Data section,30.2,23.6,21.2
Data section,22.6,21.2,20.6
Data section,15.8,17.4,14.7
Data section,2357,,
Data section,38.6,34,28.1
Data section,32.8,26.2,23.8
Data section,25.7,24.4,24.3
Data section,19.5,21.1,18.5
Data section,2387,,
Data section,35.3,32.1,28.2
Data section,30.6,26,25
Data section,24.7,24.8,25.6
Data section,20.5,22.3,20.6
Data section,2418,,
Data section,34.1,31.2,27.5
Data section,29.6,25.3,24.4
Data section,24.3,24.4,25.2
Data section,20.3,22,20.3
Data section,2449,,
Data section,33.2,29.6,25.3
Data section,28.1,23,21.8
Data section,22,21.7,22.1
Data section,17.3,19,17.1
Data section,2479,,
Data section,31.8,27.8,22.8
Data section,26,20.5,18.6
Data section,19.6,18.5,18.3
Data section,14,15.2,12.8
Data section,2510,,
Data section,26.4,22.3,17.2
Data section,21.1,15.3,13
Data section,15,13.4,12.5
Data section,8.8,9.8,7.2
Data section,2540,,
Data section,20.7,16.8,11.7
Data section,16,10.3,7.7
Data section,10.3,8.1,7
Data section,4.2,4.8,2.2
Data section,2571,,
Data section,19.4,15.4,10.2
Data section,14,8,5.5
Data section,7.6,5.5,4.3
Data section,1.1,1.8,-0.9
Data section,2601,,
Data section,17.4,13.3,7.8
Data section,11.6,5.5,3.1
Data section,4.8,3.2,2.4
Data section,-1.7,-0.7,-3.2
Data section,2630,,
Data section,21.5,17.3,11.9
Data section,15.4,9.5,7.4
Data section,8.7,7.3,7.1
Data section,2.5,3.9,1.5
Data section,2661,,
Data section,29.2,24.7,19
Data section,22.8,16.7,14.4
Data section,16.1,14.7,14.5
Data section,9.7,11.2,8.9
Data section,2691,,
Data section,34.2,29.6,23.3
Data section,27.3,20.6,18.1
Data section,19.7,18.2,17.7
Data section,13,14.5,11.8
Data section,2722,,
Data section,37.5,33,27.2
Data section,31.1,24.8,22.5
Data section,23.9,22.6,22.4
Data section,17.4,19.1,16.6
Data section,2752,,
Data section,35.3,32.1,28.2
Data section,30.4,25.7,24.9
Data section,24.5,24.6,25.4
Data section,20.3,22.1,20.4
Data section,2783,,
Data section,33,30.1,26.4
Data section,28.8,24.3,23.4
Data section,23.5,23.6,24.4
Data section,19.6,21.4,19.8
Data section,2814,,
Data section,33.6,30.1,25.8
Data section,28.3,23.5,22.3
Data section,22.1,21.8,22.1
Data section,17.4,19,17.1
Data section,2844,,
Data section,31.1,27.2,22.2
Data section,24.9,19.7,17.9
Data section,18.3,17.4,17
Data section,12,13.5,11.4
Data section,2875,,
Data section,25.6,21.6,16.6
Data section,20.2,14.4,12.4
Data section,13.9,12.3,11.5
Data section,7.6,8.7,6.1
Data section,2905,,
Data section,18.6,14.7,9.6
Data section,14,8.2,5.6
Data section,8,5.7,4.6
Data section,1.7,2.3,-0.3
Data section,2936,,
Data section,18.2,14.1,8.9
Data section,13.1,7,4.6
Data section,6.9,4.8,3.7
Data section,0.5,1.2,-1.5
Data section,2966,,
Data section,19.1,15.1,9.6
Data section,13.1,7.1,4.8
Data section,6.1,4.4,3.5
Data section,-0.5,0.5,-2.1
Data section,2996,,
Data section,23.9,19.7,14.5
Data section,17.3,11.7,9.8
Data section,10.5,9.2,8.8
Data section,3.5,5,2.8
Data section,3027,,
Data section,30.9,26.6,21
Data section,24.1,18.2,16
Data section,17.2,15.9,15.6
Data section,10.4,11.9,9.8
Data section,3057,,
Data section,35.6,30.9,24.6
Data section,28.7,22,19.5
Data section,21.2,19.7,19.2
Data section,14.3,15.8,13.3
Data section,3088,,
Data section,39.2,34.7,28.9
Data section,32.8,26.5,24.3
Data section,25.6,24.4,24.1
Data section,19.2,20.7,18.2
Data section,3118,,
Data section,35,31.7,27.8
Data section,30.5,25.7,24.7
Data section,25.1,25,25.9
Data section,21.1,22.8,21.1
Data section,3149,,
Data section,32.6,29.6,25.9
Data section,28.3,24,23
Data section,23.1,23.1,24
Data section,19.1,20.8,19.3
Data section,3180,,
Data section,32.7,29.1,24.8
Data section,27.6,22.7,21.4
Data section,21.7,21.4,21.9
Data section,17.1,18.8,16.9
Data section,3210,,
Data section,30.1,26.1,21.2
Data section,24.1,18.8,17
Data section,17.7,16.7,16.4
Data section,11.6,13,10.7
Data section,3241,,
Data section,25,20.9,15.7
Data section,20.1,14.1,11.8
Data section,14.1,12.4,11.7
Data section,7.9,8.9,6.3
Data section,3271,,
Data section,18.7,14.8,9.6
Data section,14.1,8.3,5.7
Data section,8.4,6.2,5.2
Data section,2.3,2.9,0.4
Data section,3302,,
Data section,15.9,11.7,6.5
Data section,10.3,4.4,1.9
Data section,4.1,1.9,0.9
Data section,-2.6,-1.9,-4.3
Data section,3332,,
Data section,17.3,13.1,7.6
Data section,11.7,5.4,3
Data section,5.1,3.3,2.6
Data section,-1.3,-0.4,-2.8
Data section,3361,,
Data section,24.2,20,14.7
Data section,18.1,12.3,10.3
Data section,11.4,10.1,10
Data section,5,6.6,4.3
Data section,3392,,
Data section,30.2,25.8,19.9
Data section,23.9,17.8,15.5
Data section,17.4,15.9,15.7
Data section,11.1,12.6,10.1
Data section,3422,,
Data section,35.7,31,24.6
Data section,29,22.2,19.8
Data section,21.5,20.1,19.6
Data section,14.8,16.3,13.7
Data section,3453,,
Data section,38.7,34,28.1
Data section,32.6,26.1,23.7
Data section,25.5,24.2,24.1
Data section,19.2,20.7,17.9
Data section,3483,,
Data section,33.9,30.7,26.8
Data section,29.4,24.7,23.7
Data section,23.8,23.8,24.5
Data section,19.5,21.5,19.7
Data section,3514,,
Data section,33.6,30.6,26.8
Data section,29.4,25,24.1
Data section,23.9,24.2,25.1
Data section,20,21.8,20.5
Data section,3545,,
Data section,32.3,28.8,24.5
Data section,27.4,22.5,21.2
Data section,21.5,21.2,21.6
Data section,16.6,18.2,16.6
Data section,3575,,
Data section,30.9,26.9,21.8
Data section,25.3,19.7,17.8
Data section,18.7,17.9,17.8
Data section,12.9,14.3,12.1
Data section,3606,,
Data section,26.9,22.8,17.5
Data section,21.8,16.1,13.8
Data section,15.9,14.2,13.5
Data section,9.7,10.8,8.2
Data section,3636,,
Data section,19.2,15.2,10.1
Data section,14.5,8.8,6.3
Data section,9,6.7,5.7
Data section,2.9,3.5,1.2
Data section,3667,,
Data section,17.1,13,7.7
Data section,12.1,6.1,3.6
Data section,6.1,3.9,2.9
Data section,-0.3,0.5,-1.8
Data section,3697,,
Data section,19.2,15,9.5
Data section,13.5,7.3,4.8
Data section,6.9,5.1,4.5
Data section,0.5,1.6,-1.1
Data section,3726,,
Data section,23,18.9,13.7
Data section,16.7,11,9.1
Data section,9.8,8.7,8.4
Data section,3.5,5,2.4
Data section,3757,,
Data section,28.9,24.6,19.1
Data section,22.4,16.4,14.3
Data section,15.6,14.3,14
Data section,8.9,10.3,8.2
Data section,3787,,
Data section,36.5,31.8,25.4
Data section,29.9,23.1,20.5
Data section,22.5,20.9,20.5
Data section,15.8,17.3,14.3
Data section,3818,,
Data section,38.5,33.9,28.1
Data section,32.6,26,23.7
Data section,25.4,24.2,24
Data section,19.2,20.7,17.9
Data section,3848,,
Data section,34.4,31.1,27.2
Data section,30,25.4,24.3
Data section,24.5,24.5,25.3
Data section,20.5,22.3,20.6
Data section,3879,,
Data section,33.3,30.4,26.6
Data section,29.1,24.8,23.8
Data section,23.8,24,24.8
Data section,19.9,21.7,20.3
Data section,3910,,
Data section,33.6,30.1,25.8
Data section,28.5,23.5,22.2
Data section,22.5,22.2,22.5
Data section,17.7,19.3,17.4
Data section,3940,,
Data section,30.7,26.5,21.5
Data section,25,19.4,17.5
Data section,18.6,17.7,17.4
Data section,12.8,14.2,11.9
Data section,3971,,
Data section,24.4,20.3,15.2
Data section,19.3,13.6,11.3
Data section,13.2,11.6,10.9
Data section,7,8.1,5.2
Data section,4001,,
Data section,17.2,13.3,8.8
Data section,11.8,6.3,4
Data section,5.7,3.7,2.4
Data section,-0.8,-0.1,-2.1
Data section,4032,,
Data section,17.5,13.5,8.5
Data section,12.1,6.1,3.7
Data section,6,3.8,2.8
Data section,-0.6,0.3,-2.2
Data section,4062,,
Data section,19,14.9,9.3
Data section,13.3,7.1,4.6
Data section,6.6,4.9,4.2
Data section,0.1,1.1,-1.4
Data section,4091,,
Data section,22,17.7,12.3
Data section,15.9,10.1,8.1
Data section,9.5,8,7.8
Data section,3.2,4.7,2.5
Data section,4122,,
Data section,29.6,25.3,19.8
Data section,22.9,16.9,14.8
Data section,16.1,14.8,14.4
Data section,9.7,11.2,9.3
Data section,4152,,
Data section,36.7,32,25.8
Data section,29.8,23,20.5
Data section,22.1,20.8,20.2
Data section,15.4,16.9,14.6
Data section,4183,,
Data section,39.2,34.7,28.8
Data section,33.2,26.8,24.4
Data section,26.1,24.8,24.7
Data section,20,21.5,18.8
Data section,4213,,
Data section,35.5,32.3,28.4
Data section,30.4,25.9,25.2
Data section,24.6,24.6,25.3
Data section,20.3,22.2,20.6
Data section,4244,,
Data section,34.1,31.2,27.6
Data section,29.3,25.1,24.5
Data section,23.7,23.8,24.5
Data section,19.8,21.5,19.8
Data section,4275,,
Data section,33.9,30.4,26
Data section,28.9,23.9,22.5
Data section,22.8,22.5,22.9
Data section,18,19.6,17.5
Data section,4305,,
Data section,31.3,27.3,22.4
Data section,25.4,19.8,17.9
Data section,18.8,17.9,17.6
Data section,12.8,14.3,12
Data section,4336,,
Data section,23,18.9,13.9
Data section,17.7,12,9.7
Data section,11.7,10.1,9.3
Data section,5.5,6.6,4.3
Data section,4366,,
Data section,18.6,14.5,9.6
Data section,13.3,7.7,5.2
Data section,7.3,5.3,4.2
Data section,1.1,1.7,-0.2
Data section,4397,,
Data section,17.7,13.5,8.5
Data section,12.4,6.4,3.9
Data section,6.3,4,2.9
Data section,-0.2,0.6,-2.3
Data section,4427,,
Data section,20.3,16.1,10.6
Data section,14.4,8.3,5.8
Data section,7.8,6.1,5.5
Data section,1.6,2.7,0.5
Data section,4457,,
Data section,23.3,19,13.7
Data section,17.1,11.3,9.3
Data section,10.4,9.1,8.8
Data section,4.1,5.6,3.7
Data section,4488,,
Data section,30.4,26,20.5
Data section,24,18,15.7
Data section,17.5,16,15.9
Data section,11.1,12.6,10.5
Data section,4518,,
Data section,35.9,31.1,24.9
Data section,29.1,22.3,19.7
Data section,21.5,20.1,19.6
Data section,14.8,16.3,13.9
Data section,4549,,
Data section,39.1,34.6,28.8
Data section,33.2,26.7,24.3
Data section,26,24.8,24.6
Data section,19.8,21.3,18.6
Data section,4579,,
Data section,35.6,32.4,28.4
Data section,30.8,26.3,25.2
Data section,25.2,25.2,26
Data section,21.1,22.9,21.1
Data section,4610,,
Data section,33,30.1,26.4
Data section,28.7,24.4,23.4
Data section,23.2,23.5,24.3
Data section,19.3,21.1,19.7
Data section,4641,,
Data section,31.9,28.4,24.1
Data section,26.9,22,20.7
Data section,20.9,20.6,20.9
Data section,16.2,17.8,15.9
Data section,4671,,
Data section,31.3,27.3,22.1
Data section,25.8,20.2,18.2
Data section,19.5,18.5,18.3
Data section,13.7,15.1,12.8
Data section,4702,,
Data section,24.4,20.3,15.3
Data section,19.2,13.5,11.2
Data section,13.2,11.6,10.9
Data section,7,8.1,5.7
Data section,4732,,
Data section,19,14.9,9.9
Data section,14,8.4,5.9
Data section,8.4,6.1,5
Data section,2.3,2.9,0.4
Data section,4763,,
Data section,18.4,14.2,8.8
Data section,13.3,7.3,4.7
Data section,7.4,5.1,4.1
Data section,1,1.7,-1.2
Data section,4793,,
Data section,18.5,14.4,8.9
Data section,12.8,6.6,4.2
Data section,5.9,4.2,3.4
Data section,-0.6,0.4,-2.2
Data section,4822,,
Data section,21.3,17.1,11.8
Data section,15.2,9.4,7.4
Data section,8.7,7.2,6.9
Data section,2.4,3.9,0.8
Data section,4853,,
Data section,30.1,25.8,20.4
Data section,23.3,17.3,15.2
Data section,16.3,15.1,14.7
Data section,9.8,11.3,8.6
Data section,4883,,
Data section,35.4,30.6,24.2
Data section,29,21.9,19.3
Data section,21.6,20.1,19.7
Data section,14.9,16.3,13.5
Data section,4914,,
Data section,38,33.3,27.5
Data section,32,25.4,23
Data section,25,23.6,23.5
Data section,18.8,20.3,17.4
Data section,4944,,
Data section,34.7,31.4,27.4
Data section,30.1,25.3,24.3
Data section,24.6,24.5,25.4
Data section,20.5,22.2,20.5
Data section,4975,,
Data section,33.2,30.4,26.7
Data section,28.7,24.4,23.5
Data section,23.3,23.5,24.2
Data section,19.4,21.2,19.6
Data section,5006,,
Data section,33,29.5,25.2
Data section,27.9,22.9,21.7
Data section,21.9,21.5,21.9
Data section,17,18.6,16.7
Data section,5036,,
Data section,31.1,27.1,22
Data section,25.4,19.8,17.9
Data section,19.2,18,17.8
Data section,13.4,14.8,12.3
Data section,5067,,
Data section,24.4,20.2,15.1
Data section,19,13.3,10.9
Data section,13.1,11.3,10.5
Data section,6.9,8,5
Data section,5097,,
Data section,18.8,14.8,9.5
Data section,14,8.3,5.7
Data section,8.7,6.1,5
Data section,2.6,3.1,0.1
Data section,5128,,
Data section,19.7,15.4,10.1
Data section,14.5,8.5,6
Data section,8.7,6.3,5.3
Data section,2.5,3,0.2
Data section,5158,,
Data section,18.5,14.2,8.7
Data section,13.1,6.9,4.3
Data section,6.8,5,4.2
Data section,0.7,1.7,-0.9
Data section,5187,,
Data section,23.2,19,13.6
Data section,17.3,11.4,9.3
Data section,10.7,9.4,9.2
Data section,4.8,6.2,3.8
Data section,5218,,
Data section,30.2,25.8,20.1
Data section,23.5,17.4,15.2
Data section,16.9,15.5,15.2
Data section,10.6,12.1,9.7
Data section,5248,,
Data section,36.3,31.4,25.3
Data section,29.2,22.4,19.9
Data section,21.8,20.2,19.7
Data section,14.9,16.5,13.6
Data section,5279,,
Data section,39.8,35.2,29.3
Data section,33.9,27.3,24.8
Data section,26.9,25.6,25.5
Data section,20.9,22.5,19.7
Data section,5309,,
Data section,35.4,32.1,28
Data section,30.9,26.2,25.1
Data section,25.3,25.3,26.1
Data section,21.4,23.3,21.6
Data section,5340,,
Data section,33.3,30.3,26.5
Data section,29,24.7,23.8
Data section,23.7,23.8,24.6
Data section,19.8,21.6,20
Data section,5371,,
Data section,34.2,30.6,26.3
Data section,29.2,24.2,22.8
Data section,23.3,23,23.5
Data section,18.9,20.5,18.5
Data section,5401,,
Data section,29.6,25.4,20.3
Data section,24,18.4,16.4
Data section,17.8,16.7,16.5
Data section,12,13.4,10.9
Data section,5432,,
Data section,24.6,20.5,15.4
Data section,19.1,13.5,11.2
Data section,12.9,11.3,10.6
Data section,6.6,7.8,5
Data section,5462,,
Data section,17.9,13.9,9
Data section,12.9,7.3,4.9
Data section,7.2,5,3.9
Data section,0.9,1.6,-0.8
Data section,5493,,
Data section,17.1,12.9,7.5
Data section,12.1,6,3.4
Data section,6,3.9,3
Data section,-0.4,0.3,-2.4
Data section,5523,,
Data section,17.4,13.2,7.6
Data section,11.9,5.6,3.1
Data section,5.3,3.6,2.9
Data section,-1.5,-0.4,-2.9
Data section,5552,,
Data section,25.3,21,15.6
Data section,19.5,13.5,11.2
Data section,12.5,11,10.7
Data section,6.5,7.5,5.1
Data section,5583,,
Data section,30.9,26.5,20.8
Data section,24.5,18.4,16.1
Data section,17.7,16.4,16.2
Data section,11.4,13,10.6
Data section,5613,,
Data section,38.9,34.2,27.7
Data section,32.3,25.4,22.8
Data section,24.8,23.2,22.8
Data section,18,19.6,16.7
Data section,5644,,
Data section,39.2,34.6,28.7
Data section,33.2,26.6,24.2
Data section,26.1,24.8,24.7
Data section,19.9,21.4,18.6
Data section,5674,,
Data section,35.1,31.9,28
Data section,30.3,25.7,24.8
Data section,24.1,24.3,24.9
Data section,19.7,21.6,19.9
Data section,5705,,
Data section,34.2,31.3,27.6
Data section,29.8,25.5,24.5
Data section,24.3,24.4,25.1
Data section,20.4,22.2,20.5
Data section,5736,,
Data section,35,31.4,27.1
Data section,29.9,24.9,23.6
Data section,23.9,23.5,23.9
Data section,19.3,20.9,18.9
Data section,5766,,
Data section,32.7,28.6,23.8
Data section,26.9,21.5,19.6
Data section,20.6,19.5,19.3
Data section,14.7,16.1,13.7
Data section,5797,,
Data section,26.3,22.1,16.8
Data section,21.3,15.4,12.9
Data section,15.4,13.7,13
Data section,9.4,10.4,7.9
Data section,5827,,
Data section,19.7,15.6,10.5
Data section,15,9.1,6.6
Data section,9.5,7.3,6.3
Data section,3.7,4.3,1.8
Data section,5858,,
Data section,18.9,14.6,9.3
Data section,13.2,7.1,4.7
Data section,7,4.9,3.8
Data section,0.5,1.3,-1.4
Data section,5888,,
Data section,18.4,14.3,8.9
Data section,11.8,5.8,3.5
Data section,5,3.3,2.6
Data section,-1.7,-0.7,-2.9
Data section,5918,,
Data section,26.6,22.5,17.2
Data section,20.4,14.6,12.7
Data section,13.7,12.4,12.1
Data section,7.3,8.9,6.6
Data section,5949,,
Data section,31.8,27.4,21.8
Data section,25.3,19.3,17.1
Data section,18.7,17.3,17
Data section,12.3,13.9,11.6
Data section,5979,,
Data section,35.5,30.8,24.5
Data section,28.8,22,19.4
Data section,21.4,19.9,19.4
Data section,14.7,16.2,13.7
Data section,6010,,
Data section,38.4,33.9,28.5
Data section,32.1,25.8,23.6
Data section,24.9,23.7,23.4
Data section,18.6,20.3,17.6
Data section,6040,,
Data section,35,31.6,27.7
Data section,30.3,25.5,24.6
Data section,24.7,24.7,25.4
Data section,20.6,22.4,20.7
Data section,6071,,
Data section,33.8,30.7,26.8
Data section,29.5,25,23.9
Data section,24.2,24.3,25.1
Data section,20.6,22.4,20.9
Data section,6102,,
Data section,33.3,29.9,25.5
Data section,28.3,23.3,22
Data section,22.3,22,22.5
Data section,17.7,19.4,17.5
Data section,6132,,
Data section,31.2,27.2,22.3
Data section,25.6,20.2,18.3
Data section,19.4,18.4,18.1
Data section,13.6,15.1,12.8
Data section,6163,,
Data section,23.4,19.4,14.6
Data section,18.3,12.5,10.2
Data section,12,10.3,9.3
Data section,5.3,6.8,4.1
Data section,6193,,
Data section,18.5,14.6,9.4
Data section,13.7,8,5.5
Data section,7.6,5.4,4.1
Data section,1.5,1.9,-0.7
Data section,6224,,
Data section,18.6,14.5,9.1
Data section,13.5,7.4,4.8
Data section,7,5,3.9
Data section,1.1,1.4,-1.3
Data section,6254,,
Data section,20.8,16.6,11
Data section,15.1,9,6.4
Data section,8.8,6.8,6.3
Data section,2.4,3.4,0.8
Data section,6283,,
Data section,24.4,20.2,14.7
Data section,18.6,12.6,10.5
Data section,12,10.6,10.3
Data section,6,7.3,4.8
Data section,6314,,
Data section,28.6,24.2,18.4
Data section,22.6,16.3,13.7
Data section,15.9,14.5,14.3
Data section,10,11.2,8.6
Data section,6344,,
Data section,34.3,29.5,23.1
Data section,27.9,21,18.3
