DATE,AVG MAX TEMPERATURE
30-11-1937,13.06666667
31-12-1937,7.033333334
31-01-1938,4.275000001
28-02-1938,4.933333334
31-03-1938,11.25
30-04-1938,18.475
31-05-1938,25.63333334
30-06-1938,25.26666667
31-07-1938,26.19166667
31-08-1938,25.74166667
30-09-1938,23.5
31-10-1938,19.94166667
30-11-1938,12.49166667
31-12-1938,8.341666667
31-01-1939,5.566666668
28-02-1939,6.466666667
31-03-1939,9.058333334
30-04-1939,15.23333333
31-05-1939,23.20833334
30-06-1939,26.11666667
31-07-1939,26.05833334
31-08-1939,25.53333334
30-09-1939,24.55
31-10-1939,20.04166667
30-11-1939,13.9
31-12-1939,9.674999999
31-01-1940,6.541666667
29-02-1940,7.466666668
31-03-1940,11.20833333
30-04-1940,17.13333333
31-05-1940,22.96666667
30-06-1940,26.5
31-07-1940,26.45833333
31-08-1940,24.15833333
30-09-1940,23.05833334
31-10-1940,19.725
30-11-1940,14.825
31-12-1940,8.341666668
31-01-1941,5.091666666
28-02-1941,8.524999999
31-03-1941,14.14166667
30-04-1941,19.2
31-05-1941,24.18333334
30-06-1941,26.78333333
31-07-1941,26.00833334
31-08-1941,26.01666667
30-09-1941,23.15
31-10-1941,22.71666667
30-11-1941,14.475
31-12-1941,8.758333333
31-01-1942,4.549999999
28-02-1942,6.408333334
31-03-1942,14.175
30-04-1942,19.41666667
31-05-1942,22.78333334
30-06-1942,25.68333334
31-07-1942,25.69166667
31-08-1942,24.55833333
30-09-1942,23.13333334
31-10-1942,19.70833333
30-11-1942,15.34166667
31-12-1942,7.475000001
31-01-1943,4.883333333
28-02-1943,7.250000001
31-03-1943,12.21666667
30-04-1943,16.90833333
31-05-1943,21.08333333
30-06-1943,25.575
31-07-1943,25.975
31-08-1943,25.14166667
30-09-1943,24.18333334
31-10-1943,19.6
30-11-1943,13.90833333
31-12-1943,9.366666667
31-01-1944,5.124999999
29-02-1944,6.199999999
31-03-1944,13.24166667
30-04-1944,17.69166667
31-05-1944,23.725
30-06-1944,25.95833333
31-07-1944,27.55833333
31-08-1944,25.25833333
30-09-1944,22.65
31-10-1944,19.34166666
30-11-1944,13.54166667
31-12-1944,6.983333334
31-01-1945,3.591666666
28-02-1945,5.608333333
31-03-1945,12.11666667
30-04-1945,16.46666667
31-05-1945,21.625
30-06-1945,26.2
31-07-1945,25.975
31-08-1945,25.34166667
30-09-1945,24.25
31-10-1945,20.6
30-11-1945,13.975
31-12-1945,7.441666668
31-01-1946,6.866666668
28-02-1946,9.55
31-03-1946,12.24166667
30-04-1946,21.58333334
31-05-1946,24.51666667
30-06-1946,26.53333334
31-07-1946,26.63333333
31-08-1946,25.69166667
30-09-1946,24.35
31-10-1946,21.775
30-11-1946,13.34166667
31-12-1946,6.725
31-01-1947,5.241666668
28-02-1947,7.45
31-03-1947,15.075
30-04-1947,19.60833333
31-05-1947,23.94166667
30-06-1947,27.2
31-07-1947,26.14166667
31-08-1947,26.19166667
30-09-1947,24.6
31-10-1947,19.55833334
30-11-1947,15.70833333
31-12-1947,8.608333334
31-01-1948,6.775000001
29-02-1948,7.133333334
31-03-1948,11.15833333
30-04-1948,17.95833334
31-05-1948,22.99166667
30-06-1948,25.175
31-07-1948,25.93333333
31-08-1948,24.475
30-09-1948,24.15
31-10-1948,20.90833333
30-11-1948,13.29166667
31-12-1948,7.633333332
31-01-1949,6.483333333
28-02-1949,6.266666668
31-03-1949,11.975
30-04-1949,19.00833333
31-05-1949,24.5
30-06-1949,24.325
31-07-1949,26.06666667
31-08-1949,24.41666667
30-09-1949,25.08333333
31-10-1949,19.53333334
30-11-1949,12.43333333
31-12-1949,7.591666666
31-01-1950,5.583333332
28-02-1950,4.666666668
31-03-1950,10.78333333
30-04-1950,15.61666667
31-05-1950,22.81666667
30-06-1950,26.9
31-07-1950,26.225
31-08-1950,24.80833333
30-09-1950,22.26666667
31-10-1950,19.4
30-11-1950,12.975
31-12-1950,6.816666667
31-01-1951,5.625000001
28-02-1951,6.399999999
31-03-1951,12.38333333
30-04-1951,15.50833334
31-05-1951,21.83333333
30-06-1951,25.04166667
31-07-1951,25.15
